member_srl,ref_dt,rct_dt,dsl,dpo,label
104178151,20171022,20170825,58,0.0,0
104178151,20171107,20170825,74,0.0,0
104178151,20171122,20170825,89,0.0,0
104178151,20171207,20170825,104,0.0,0
104178151,20171222,20170825,119,0.0,1
104178151,20180107,20180105,2,66.5,0
104178151,20180122,20180105,17,66.5,0
104178151,20180207,20180105,33,66.5,0
104178151,20180222,20180105,48,66.5,0
104178151,20180307,20180105,61,66.5,0
104178151,20180322,20180105,76,66.5,0
104178151,20180407,20180105,92,66.5,0
104178151,20180422,20180105,107,66.5,0
104178151,20180507,20180105,122,66.5,0
104178151,20180522,20180105,137,66.5,0
104178151,20180607,20180105,153,66.5,1
104271504,20170707,20170701,6,0.0,0
104271504,20170722,20170701,21,0.0,1
104271504,20170807,20170801,6,15.5,0
104271504,20170822,20170801,21,15.5,1
104271504,20170907,20170901,6,20.6666666666667,0
104271504,20170922,20170901,21,20.6666666666667,0
104271504,20171007,20170901,36,20.6666666666667,0
104271504,20171022,20170901,51,20.6666666666667,1
104271504,20171107,20171101,6,30.75,0
104271504,20171122,20171101,21,30.75,1
104271504,20171207,20171201,6,30.6,0
104271504,20171222,20171201,21,30.6,1
104271504,20180107,20180101,6,30.6666666666667,0
104271504,20180122,20180101,21,30.6666666666667,1
104271504,20180207,20180201,6,30.7142857142857,0
104271504,20180222,20180201,21,30.7142857142857,1
104271504,20180307,20180301,6,30.375,0
104271504,20180322,20180301,21,30.375,1
104271504,20180407,20180401,6,30.4444444444444,0
104271504,20180422,20180401,21,30.4444444444444,1
104271504,20180507,20180501,6,30.4,0
104271504,20180522,20180501,21,30.4,1
104271504,20180607,20180601,6,30.4545454545455,0
104271504,20180622,20180601,21,30.4545454545455,1
104338796,20180507,20180427,10,0.0,1
104338796,20180522,20180519,3,11.0,1
104338796,20180607,20180601,6,11.6666666666667,1
104338796,20180622,20180620,2,9.0,0
104344654,20180107,20180101,6,0.0,0
104344654,20180122,20180101,21,0.0,0
104344654,20180207,20180101,37,0.0,0
104344654,20180222,20180101,52,0.0,1
104344654,20180307,20180303,4,20.3333333333333,0
104344654,20180322,20180303,19,20.3333333333333,1
104344654,20180407,20180401,6,22.5,0
104344654,20180422,20180401,21,22.5,0
104344654,20180507,20180401,36,22.5,0
104344654,20180522,20180401,51,22.5,1
104344654,20180607,20180606,1,26.0,0
104344654,20180622,20180606,16,26.0,1
104391380,20170807,20170727,11,0.0,1
104391380,20170822,20170814,8,9.0,1
104391380,20170907,20170828,10,10.6666666666667,0
104391380,20170922,20170828,25,10.6666666666667,0
104391380,20171007,20170828,40,10.6666666666667,1
104391380,20171022,20171018,4,20.75,0
104391380,20171107,20171018,20,20.75,0
104391380,20171122,20171018,35,20.75,0
104391380,20171207,20171018,50,20.75,0
104391380,20171222,20171018,65,20.75,0
104391380,20180107,20171018,81,20.75,0
104391380,20180122,20171018,96,20.75,0
104391380,20180207,20171018,112,20.75,0
104391380,20180222,20171018,127,20.75,1
104391380,20180307,20180227,8,43.0,1
104391380,20180322,20180312,10,38.0,1
104391380,20180407,20180325,13,34.4285714285714,0
104391380,20180422,20180325,28,34.4285714285714,0
104391380,20180507,20180325,43,34.4285714285714,0
104391380,20180522,20180325,58,34.4285714285714,0
104391380,20180607,20180325,74,34.4285714285714,1
104391380,20180622,20180619,3,40.875,0
104392745,20170707,20170707,0,0.0,1
104392745,20170722,20170714,8,3.66666666666667,1
104392745,20170807,20170725,13,5.5,0
104392745,20170822,20170822,0,5.5,0
104392745,20170907,20170907,0,10.0,1
104392745,20170922,20170921,1,11.4285714285714,0
104392745,20171007,20170921,16,11.4285714285714,1
104392745,20171022,20171020,2,13.625,0
104392745,20171107,20171020,18,13.625,0
104392745,20171122,20171020,33,13.625,1
104392745,20171207,20171123,14,15.8888888888889,1
104392745,20171222,20171213,9,16.3,1
104392745,20180107,20180105,2,16.9090909090909,0
104392745,20180122,20180105,17,16.9090909090909,1
104392745,20180207,20180129,9,16.1538461538462,0
104392745,20180222,20180129,24,16.1538461538462,1
104392745,20180307,20180305,2,17.5,1
104422478,20170722,20170713,9,3.0,0
104422478,20170807,20170713,25,3.0,1
104422478,20170822,20170817,5,13.6666666666667,0
104422478,20170907,20170817,21,13.6666666666667,1
104422478,20170922,20170912,10,16.75,0
104422478,20171007,20170912,25,16.75,1
104422478,20171022,20171010,12,19.0,0
104422478,20171107,20171010,28,19.0,0
104422478,20171122,20171010,43,19.0,0
104422478,20171207,20171010,58,19.0,0
104422478,20171222,20171222,0,19.0,0
104422478,20180107,20171222,16,28.0,1
104422478,20180122,20180122,0,26.7142857142857,1
104422478,20180207,20180201,6,23.2222222222222,1
104422478,20180222,20180221,1,20.8181818181818,1
104422478,20180307,20180301,6,19.75,1
104422478,20180322,20180320,2,18.2857142857143,1
104422478,20180407,20180402,5,16.8125,0
104422478,20180422,20180402,20,16.8125,0
104422478,20180507,20180402,35,16.8125,1
104422478,20180522,20180508,14,17.9411764705882,1
104422478,20180607,20180604,3,18.4444444444444,1
104422478,20180622,20180621,1,18.3684210526316,1
104436405,20170722,20170713,9,0.5,1
104436405,20170807,20170802,5,7.0,1
104436405,20170822,20170815,7,5.66666666666667,0
104436405,20170907,20170815,23,5.66666666666667,1
104436405,20170922,20170913,9,7.875,0
104436405,20171007,20170913,24,7.875,1
104436405,20171022,20171015,7,9.5,1
104436405,20171107,20171106,1,9.0,1
104436405,20171122,20171113,9,8.85714285714286,0
104436405,20171207,20171113,24,8.85714285714286,1
104436405,20171222,20171221,1,10.125,1
104436405,20180107,20180107,0,9.36842105263158,1
104436405,20180122,20180113,9,8.80952380952381,1
104436405,20180207,20180201,6,8.8695652173913,1
104436405,20180222,20180213,9,9.0,1
104436405,20180307,20180307,0,9.0,1
104436405,20180322,20180313,9,9.03703703703704,1
104436405,20180407,20180330,8,9.32142857142857,1
104436405,20180422,20180418,4,9.6551724137931,1
104436405,20180507,20180428,9,9.66666666666667,1
104436405,20180522,20180514,8,9.5625,1
104436405,20180607,20180603,4,9.58823529411765,1
104436405,20180622,20180609,13,9.48571428571429,1
104447786,20170722,20170714,8,0.0,0
104447786,20170807,20170714,24,0.0,1
104447786,20170822,20170816,6,16.5,1
104447786,20170907,20170907,0,17.6666666666667,1
104447786,20170922,20170908,14,11.2,0
104447786,20171007,20170908,29,11.2,1
104447786,20171022,20171009,13,14.5,1
104447786,20171107,20171025,13,14.7142857142857,1
104447786,20171122,20171122,0,14.625,1
104447786,20171207,20171204,3,14.3,1
104447786,20171222,20171220,2,14.4545454545455,1
104447786,20180107,20171227,11,13.8333333333333,1
104447786,20180122,20180116,6,13.2857142857143,1
104447786,20180207,20180124,14,12.9333333333333,1
104447786,20180222,20180221,1,12.3333333333333,1
104447786,20180307,20180302,5,12.1578947368421,0
104447786,20180322,20180302,20,12.1578947368421,1
104447786,20180407,20180329,9,12.9,1
104447786,20180422,20180412,10,12.952380952381,1
104447786,20180507,20180427,10,13.0454545454545,1
104447786,20180522,20180519,3,13.4347826086957,1
104447786,20180607,20180531,7,13.375,1
104447786,20180622,20180621,1,13.1538461538462,1
104452223,20170722,20170717,5,0.0,1
104452223,20170807,20170805,2,6.33333333333333,1
104452223,20170822,20170820,2,8.5,0
104452223,20170907,20170820,18,8.5,1
104452223,20170922,20170910,12,11.0,0
104452223,20171007,20170910,27,11.0,1
104452223,20171022,20171015,7,15.0,1
104452223,20171107,20171102,5,13.5,1
104452223,20171122,20171115,7,13.4444444444444,1
104452223,20171207,20171205,2,12.8181818181818,1
104452223,20171222,20171218,4,12.8333333333333,1
104452223,20180107,20180104,3,12.2142857142857,1
104452223,20180122,20180121,1,12.5333333333333,0
104452223,20180207,20180121,17,12.5333333333333,1
104452223,20180222,20180212,10,13.125,1
104452223,20180307,20180226,9,12.4444444444444,1
104452223,20180322,20180318,4,12.8421052631579,1
104452223,20180407,20180324,14,12.5,1
104452223,20180422,20180421,1,12.6363636363636,1
104452223,20180507,20180505,2,11.68,1
104452223,20180522,20180513,9,11.5384615384615,1
104452223,20180607,20180602,5,11.4285714285714,1
104452223,20180622,20180622,0,11.3793103448276,1
104458840,20180322,20180313,9,0.5,0
104458840,20180407,20180313,25,0.5,0
104458840,20180422,20180313,40,0.5,0
104458840,20180507,20180313,55,0.5,1
104499485,20180107,20180102,5,0.0,0
104499485,20180122,20180102,20,0.0,0
104499485,20180207,20180102,36,0.0,1
104499485,20180222,20180215,7,14.6666666666667,1
104499485,20180307,20180304,3,12.2,1
104499485,20180322,20180312,10,9.85714285714286,0
104499485,20180407,20180312,26,9.85714285714286,1
104499485,20180422,20180420,2,13.5,1
104499485,20180507,20180424,13,12.4444444444444,1
104499485,20180522,20180516,6,13.4,0
104499485,20180607,20180516,22,13.4,1
104499485,20180622,20180610,12,14.4545454545455,0
104499626,20170722,20170716,6,1.0,1
104499626,20170807,20170729,9,5.0,1
104499626,20170822,20170813,9,7.5,1
104499626,20170907,20170906,1,9.0,0
104499626,20170922,20170906,16,9.0,0
104499626,20171007,20170906,31,9.0,1
104499626,20171022,20171017,5,13.5714285714286,1
104499626,20171107,20171106,1,12.7777777777778,1
104499626,20171122,20171119,3,11.6363636363636,1
104499626,20171207,20171204,3,11.9166666666667,0
104499626,20171222,20171204,18,11.9166666666667,1
104499626,20180107,20180105,2,12.5,1
104499626,20180122,20180112,10,12.1333333333333,1
104499626,20180207,20180205,2,12.1176470588235,1
104499626,20180222,20180209,13,11.6666666666667,1
104499626,20180307,20180227,8,12.0,1
104499626,20180322,20180312,10,12.05,0
104499626,20180407,20180312,26,12.05,1
104499626,20180422,20180411,11,12.9047619047619,0
104499626,20180507,20180411,26,12.9047619047619,1
104499626,20180522,20180516,6,13.304347826087,1
104499626,20180607,20180526,12,13.1666666666667,0
104499626,20180622,20180526,27,13.1666666666667,0
104511405,20170907,20170902,5,0.0,1
104511405,20170922,20170920,2,9.0,0
104511405,20171007,20170920,17,9.0,1
104511405,20171022,20171021,1,12.25,1
104511405,20171107,20171027,11,7.85714285714286,0
104511405,20171122,20171027,26,7.85714285714286,0
104511405,20171207,20171027,41,7.85714285714286,0
104511405,20171222,20171027,56,7.85714285714286,0
104511405,20180107,20171027,72,7.85714285714286,0
104511405,20180122,20171027,87,7.85714285714286,0
104511405,20180207,20171027,103,7.85714285714286,0
104511405,20180222,20171027,118,7.85714285714286,0
104511405,20180307,20171027,131,7.85714285714286,1
104511405,20180322,20180316,6,24.375,1
104511405,20180407,20180407,0,19.6363636363636,0
104511405,20180422,20180407,15,18.0833333333333,0
104511405,20180507,20180407,30,18.0833333333333,0
104511405,20180522,20180407,45,18.0833333333333,0
104511405,20180607,20180407,61,18.0833333333333,0
104511405,20180622,20180407,76,18.0833333333333,1
104516900,20180307,20180303,4,0.0,0
104516900,20180322,20180303,19,0.0,0
104516900,20180407,20180303,35,0.0,0
104516900,20180422,20180303,50,0.0,0
104516900,20180507,20180303,65,0.0,1
104516900,20180522,20180511,11,34.5,0
104516900,20180607,20180511,27,34.5,0
104516900,20180622,20180511,42,34.5,0
104528864,20170722,20170712,10,1.0,0
104528864,20170807,20170807,0,1.0,0
104528864,20170822,20170807,15,9.33333333333333,0
104528864,20170907,20170807,31,9.33333333333333,0
104528864,20170922,20170807,46,9.33333333333333,1
104528864,20171007,20170928,9,20.0,0
104528864,20171022,20170928,24,20.0,1
104528864,20171107,20171024,14,21.2,1
104528864,20171122,20171113,9,21.0,0
104528864,20171207,20171113,24,21.0,1
104528864,20171222,20171218,4,23.0,0
104528864,20180107,20171218,20,23.0,0
104528864,20180122,20171218,35,23.0,0
104528864,20180207,20171218,51,23.0,0
104528864,20180222,20171218,66,23.0,1
104528864,20180307,20180227,8,29.0,0
104528864,20180322,20180227,23,29.0,1
104528864,20180407,20180403,4,29.6666666666667,0
104528864,20180422,20180403,19,29.6666666666667,0
104528864,20180507,20180403,34,29.6666666666667,0
104528864,20180522,20180403,49,29.6666666666667,1
104528864,20180607,20180601,6,32.6,1
104528864,20180622,20180612,10,30.6363636363636,1
104533414,20180422,20180418,4,0.0,0
104533414,20180507,20180418,19,0.0,1
104533414,20180522,20180518,4,10.0,0
104533414,20180607,20180518,20,10.0,0
104533414,20180622,20180518,35,10.0,1
104543394,20171022,20171009,13,0.0,0
104543394,20171107,20171009,29,0.0,0
104543394,20171122,20171009,44,0.0,0
104543394,20171207,20171009,59,0.0,1
104543394,20171222,20171210,12,31.0,0
104543394,20180107,20171210,28,31.0,1
104543394,20180122,20180111,11,31.3333333333333,0
104543394,20180207,20180111,27,31.3333333333333,0
104543394,20180222,20180111,42,31.3333333333333,0
104543394,20180307,20180111,55,31.3333333333333,1
104543394,20180322,20180315,7,39.25,0
104543394,20180407,20180315,23,39.25,1
104543394,20180422,20180420,2,38.6,0
104543394,20180507,20180420,17,38.6,1
104543394,20180522,20180508,14,35.1666666666667,0
104543394,20180607,20180508,30,35.1666666666667,0
104543394,20180622,20180508,45,35.1666666666667,1
104560361,20180107,20180103,4,3.5,1
104560361,20180122,20180111,11,5.0,1
104560361,20180207,20180124,14,7.0,1
104560361,20180222,20180214,8,9.8,0
104560361,20180307,20180214,21,9.8,1
104560361,20180322,20180320,2,11.8571428571429,1
104560361,20180407,20180329,9,11.5,0
104560361,20180422,20180329,24,11.5,1
104560361,20180507,20180426,11,13.3333333333333,1
104560361,20180522,20180510,12,13.4,0
104560361,20180607,20180510,28,13.4,1
104560361,20180622,20180621,1,16.0,1
104575150,20170722,20170715,7,0.0,0
104575150,20170807,20170715,23,0.0,0
104575150,20170822,20170715,38,0.0,0
104575150,20170907,20170715,54,0.0,0
104575150,20170922,20170715,69,0.0,0
104575150,20171007,20170715,84,0.0,0
104575150,20171022,20170715,99,0.0,0
104575150,20171107,20170715,115,0.0,0
104575150,20171122,20170715,130,0.0,0
104575150,20171207,20171207,0,0.0,0
104575150,20171222,20171207,15,72.5,0
104575150,20180107,20171207,31,72.5,1
104575150,20180122,20180110,12,59.6666666666667,0
104575150,20180207,20180207,0,59.6666666666667,0
104575150,20180222,20180207,15,51.75,0
104575150,20180307,20180207,28,51.75,0
104575150,20180322,20180207,43,51.75,0
104575150,20180407,20180207,59,51.75,0
104575150,20180422,20180207,74,51.75,0
104575150,20180507,20180207,89,51.75,0
104575150,20180522,20180207,104,51.75,1
104575150,20180607,20180603,4,64.6,0
104575150,20180622,20180603,19,64.6,0
104603234,20170707,20170706,1,0.0,0
104603234,20170722,20170706,16,0.0,0
104603234,20170807,20170706,32,0.0,0
104603234,20170822,20170706,47,0.0,1
104603234,20170907,20170902,5,29.0,0
104603234,20170922,20170922,0,29.0,0
104603234,20171007,20170922,15,26.0,0
104603234,20171022,20170922,30,26.0,0
104603234,20171107,20170922,46,26.0,0
104603234,20171122,20170922,61,26.0,0
104603234,20171207,20170922,76,26.0,0
104603234,20171222,20170922,91,26.0,1
104603234,20180107,20171225,13,43.0,1
104603234,20180122,20180117,5,32.5,0
104603234,20180207,20180117,21,32.5,1
104603234,20180222,20180218,4,32.4285714285714,1
104603234,20180307,20180301,6,29.75,1
104603234,20180322,20180312,10,27.6666666666667,1
104603234,20180407,20180331,7,24.3636363636364,1
104603234,20180422,20180422,0,23.0,0
104603234,20180507,20180507,0,22.3076923076923,1
104603234,20180522,20180520,2,21.2,1
104603234,20180607,20180527,11,20.3125,1
104603234,20180622,20180612,10,20.0588235294118,1
104613220,20170707,20170705,2,0.0,0
104613220,20170722,20170705,17,0.0,1
104613220,20170807,20170725,13,10.0,0
104613220,20170822,20170725,28,10.0,0
104613220,20170907,20170725,44,10.0,0
104613220,20170922,20170725,59,10.0,1
104613220,20171007,20170928,9,21.25,0
104613220,20171022,20171022,0,21.25,1
104613220,20171107,20171026,12,18.8333333333333,0
104613220,20171122,20171122,0,18.8333333333333,0
104613220,20171207,20171122,15,20.0,0
104613220,20171222,20171122,30,20.0,0
104613220,20180107,20171122,46,20.0,0
104613220,20180122,20171122,61,20.0,0
104613220,20180207,20171122,77,20.0,0
104613220,20180222,20171122,92,20.0,0
104613220,20180307,20171122,105,20.0,0
104613220,20180322,20171122,120,20.0,1
104613220,20180407,20180405,2,34.25,1
104613220,20180422,20180422,0,31.8888888888889,1
104613220,20180507,20180503,4,27.4545454545455,1
104613220,20180522,20180508,14,25.5833333333333,0
104613220,20180607,20180508,30,25.5833333333333,1
104613220,20180622,20180608,14,26.0,0
104628926,20170722,20170718,4,1.5,1
104628926,20170807,20170723,15,2.66666666666667,0
104628926,20170822,20170822,0,2.66666666666667,1
104628926,20170907,20170824,14,8.0,1
104628926,20170922,20170908,14,9.16666666666667,1
104628926,20171007,20171005,2,11.7142857142857,1
104628926,20171022,20171011,11,9.77777777777778,1
104628926,20171107,20171102,5,10.0,1
104628926,20171122,20171115,7,10.25,1
104628926,20171207,20171201,6,10.6923076923077,1
104628926,20171222,20171215,7,10.2,1
104628926,20180107,20180107,0,10.5625,1
104628926,20180122,20180118,4,9.8421052631579,1
104628926,20180207,20180202,5,10.1,1
104628926,20180222,20180217,5,9.86363636363636,0
104628926,20180307,20180217,18,9.86363636363636,1
104628926,20180322,20180320,2,10.3333333333333,1
104628926,20180407,20180405,2,9.77777777777778,1
104628926,20180422,20180418,4,8.93548387096774,0
104628926,20180507,20180418,19,8.93548387096774,0
104628926,20180522,20180418,34,8.93548387096774,1
104628926,20180607,20180604,3,9.81818181818182,0
104628926,20180622,20180604,18,9.81818181818182,1
104632584,20171022,20171016,6,0.0,0
104632584,20171107,20171016,22,0.0,1
104641803,20170722,20170721,1,0.0,1
104641803,20170807,20170730,8,3.0,0
104641803,20170822,20170730,23,3.0,1
104641803,20170907,20170831,7,10.25,0
104641803,20170922,20170831,22,10.25,0
104641803,20171007,20171007,0,10.25,0
104641803,20171022,20171007,15,15.6,1
104641803,20171107,20171026,12,16.1666666666667,0
104641803,20171122,20171026,27,16.1666666666667,1
104641803,20171207,20171123,14,17.8571428571429,1
104641803,20171222,20171212,10,18.0,1
104641803,20180107,20171227,11,17.6666666666667,1
104641803,20180122,20180116,6,17.9,0
104641803,20180207,20180206,1,18.1818181818182,0
104641803,20180222,20180206,16,18.1818181818182,1
104641803,20180307,20180303,4,18.75,1
104641803,20180322,20180311,11,17.9230769230769,1
104641803,20180407,20180327,11,17.7857142857143,1
104641803,20180422,20180422,0,17.9333333333333,0
104641803,20180507,20180422,15,17.1875,1
104641803,20180522,20180516,6,17.5882352941176,1
104641803,20180607,20180531,7,17.4444444444444,1
104641803,20180622,20180616,6,17.3684210526316,0
104645872,20170722,20170721,1,3.66666666666667,0
104645872,20170807,20170721,17,3.66666666666667,1
104645872,20170822,20170814,8,8.75,0
104645872,20170907,20170814,24,8.75,1
104645872,20170922,20170917,5,13.8,1
104645872,20171007,20170927,10,13.1666666666667,1
104645872,20171022,20171011,11,13.2857142857143,0
104645872,20171107,20171107,0,13.2857142857143,1
104645872,20171122,20171119,3,14.6666666666667,0
104645872,20171207,20171119,18,14.6666666666667,1
104645872,20171222,20171221,1,14.9090909090909,1
104645872,20180107,20180104,3,14.8333333333333,1
104645872,20180122,20180112,10,14.3076923076923,0
104645872,20180207,20180112,26,14.3076923076923,0
104645872,20180222,20180112,41,14.3076923076923,1
104645872,20180307,20180306,1,17.0714285714286,0
104645872,20180322,20180306,16,17.0714285714286,1
104645872,20180407,20180328,10,17.4,1
104645872,20180422,20180409,13,17.0625,1
104645872,20180507,20180502,5,17.4117647058824,0
104645872,20180522,20180502,20,17.4117647058824,1
104651393,20171222,20171221,1,0.0,0
104651393,20180107,20171221,17,0.0,0
104651393,20180122,20171221,32,0.0,0
104651393,20180207,20171221,48,0.0,0
104651393,20180222,20171221,63,0.0,0
104651393,20180307,20171221,76,0.0,1
104651393,20180322,20180321,1,45.0,0
104651393,20180407,20180321,17,45.0,0
104651393,20180422,20180321,32,45.0,0
104651393,20180507,20180321,47,45.0,0
104651393,20180522,20180321,62,45.0,0
104651393,20180607,20180321,78,45.0,1
104668108,20180122,20180109,13,0.0,0
104668108,20180207,20180109,29,0.0,0
104668108,20180222,20180109,44,0.0,0
104668108,20180307,20180109,57,0.0,0
104668108,20180322,20180109,72,0.0,0
104668108,20180407,20180109,88,0.0,1
104668108,20180422,20180422,0,51.0,0
104668108,20180507,20180422,15,34.3333333333333,0
104668108,20180522,20180422,30,34.3333333333333,0
104668108,20180607,20180422,46,34.3333333333333,1
104668108,20180622,20180621,1,32.6,0
104672574,20171207,20171201,6,0.0,1
104672574,20171222,20171213,9,6.0,0
104672574,20180107,20171213,25,6.0,0
104672574,20180122,20171213,40,6.0,0
104672574,20180207,20171213,56,6.0,0
104672574,20180222,20171213,71,6.0,0
104672574,20180307,20171213,84,6.0,0
104672574,20180322,20171213,99,6.0,0
104672574,20180407,20171213,115,6.0,0
104672574,20180422,20171213,130,6.0,0
104672574,20180507,20171213,145,6.0,0
104672574,20180522,20171213,160,6.0,1
104704009,20171222,20171216,6,0.0,0
104704009,20180107,20171216,22,0.0,0
104704009,20180122,20171216,37,0.0,0
104704009,20180207,20171216,53,0.0,0
104704009,20180222,20171216,68,0.0,0
104704009,20180307,20171216,81,0.0,0
104704009,20180322,20171216,96,0.0,1
104704009,20180407,20180326,12,50.0,0
104704009,20180422,20180326,27,50.0,0
104704009,20180507,20180326,42,50.0,0
104704009,20180522,20180326,57,50.0,0
104704009,20180607,20180326,73,50.0,0
104704009,20180622,20180326,88,50.0,0
104740988,20170907,20170907,0,0.0,0
104740988,20170922,20170907,15,4.5,0
104740988,20171007,20170907,30,4.5,0
104740988,20171022,20170907,45,4.5,0
104740988,20171107,20170907,61,4.5,0
104740988,20171122,20170907,76,4.5,1
104745354,20171007,20170924,13,0.0,0
104745354,20171022,20170924,28,0.0,0
104745354,20171107,20170924,44,0.0,0
104745354,20171122,20170924,59,0.0,0
104745354,20171207,20170924,74,0.0,1
104745354,20171222,20171217,5,28.0,1
104745354,20180107,20171225,13,23.0,1
104745354,20180122,20180121,1,23.8,0
104745354,20180207,20180121,17,23.8,0
104745354,20180222,20180121,32,23.8,1
104745354,20180307,20180226,9,25.8333333333333,1
104745354,20180322,20180313,9,24.2857142857143,1
104745354,20180407,20180403,4,23.875,0
104745354,20180422,20180403,19,23.875,0
104745354,20180507,20180403,34,23.875,0
104745354,20180522,20180403,49,23.875,1
104745354,20180607,20180602,5,27.8888888888889,1
104756510,20171122,20171115,7,0.0,0
104756510,20171207,20171115,22,0.0,0
104756510,20171222,20171115,37,0.0,1
104756510,20180107,20180103,4,16.3333333333333,1
104756510,20180122,20180117,5,12.6,1
104756510,20180207,20180207,0,11.8333333333333,1
104756510,20180222,20180219,3,12.0,1
104756510,20180307,20180227,8,11.5555555555556,1
104756510,20180322,20180321,1,12.6,1
104756510,20180407,20180328,10,12.0909090909091,0
104756510,20180422,20180328,25,12.0909090909091,1
104756510,20180507,20180426,11,13.5,1
104756510,20180522,20180509,13,13.4615384615385,1
104756510,20180607,20180528,10,13.8571428571429,1
104756510,20180622,20180612,10,13.9333333333333,1
104772273,20170807,20170724,14,0.0,1
104772273,20170822,20170814,8,10.5,0
104772273,20170907,20170814,24,10.5,1
104772273,20170922,20170918,4,18.6666666666667,1
104772273,20171007,20170925,12,15.75,0
104772273,20171022,20170925,27,15.75,0
104772273,20171107,20170925,43,15.75,0
104772273,20171122,20170925,58,15.75,0
104772273,20171207,20170925,73,15.75,0
104772273,20171222,20170925,88,15.75,0
104772273,20180107,20170925,104,15.75,1
104772273,20180122,20180112,10,28.6666666666667,1
104772273,20180207,20180207,0,19.7,1
104772273,20180222,20180220,2,14.0666666666667,1
104772273,20180307,20180307,0,11.8421052631579,1
104772273,20180322,20180320,2,9.56,1
104772273,20180407,20180323,15,9.30769230769231,1
104772273,20180422,20180416,6,8.86666666666667,1
104772273,20180507,20180505,2,8.90625,1
104772273,20180522,20180516,6,8.45714285714286,1
104772273,20180607,20180526,12,8.5,1
104772273,20180622,20180619,3,8.25,1
104776291,20171122,20171116,6,0.0,0
104776291,20171207,20171116,21,0.0,1
104776291,20171222,20171216,6,15.0,0
104776291,20180107,20171216,22,15.0,0
104776291,20180122,20171216,37,15.0,0
104776291,20180207,20171216,53,15.0,0
104776291,20180222,20171216,68,15.0,0
104776291,20180307,20171216,81,15.0,0
104776291,20180322,20171216,96,15.0,0
104776291,20180407,20171216,112,15.0,0
104776291,20180422,20171216,127,15.0,1
104778894,20170722,20170718,4,0.0,0
104778894,20170807,20170718,20,0.0,0
104778894,20170822,20170718,35,0.0,0
104778894,20170907,20170718,51,0.0,0
104778894,20170922,20170718,66,0.0,0
104778894,20171007,20170718,81,0.0,0
104778894,20171022,20170718,96,0.0,1
104778894,20171107,20171024,14,49.0,0
104778894,20171122,20171024,29,49.0,0
104778894,20171207,20171024,44,49.0,1
104778894,20171222,20171220,2,38.75,0
104778894,20180107,20171220,18,38.75,0
104778894,20180122,20171220,33,38.75,1
104778894,20180207,20180125,13,38.2,1
104778894,20180222,20180212,10,34.8333333333333,0
104778894,20180307,20180212,23,34.8333333333333,0
104778894,20180322,20180212,38,34.8333333333333,1
104778894,20180407,20180330,8,36.4285714285714,0
104778894,20180422,20180330,23,36.4285714285714,1
104779139,20170907,20170901,6,0.0,0
104779139,20170922,20170901,21,0.0,1
104779139,20171007,20170929,8,14.0,0
104779139,20171022,20170929,23,14.0,0
104779139,20171107,20170929,39,14.0,1
104779139,20171122,20171115,7,25.0,0
104779139,20171207,20171115,22,25.0,1
104779139,20171222,20171217,5,26.75,0
104779139,20180107,20171217,21,26.75,1
104779139,20180122,20180120,2,28.2,0
104779139,20180207,20180120,18,28.2,1
104779139,20180222,20180221,1,28.8333333333333,0
104779139,20180307,20180221,14,28.8333333333333,0
104779139,20180322,20180221,29,28.8333333333333,0
104779139,20180407,20180221,45,28.8333333333333,1
104779139,20180422,20180414,8,32.1428571428571,0
104779139,20180507,20180414,23,32.1428571428571,0
104779139,20180522,20180414,38,32.1428571428571,1
104779139,20180607,20180527,11,33.5,1
104779139,20180622,20180616,6,32.0,1
104794772,20170722,20170713,9,0.0,0
104794772,20170807,20170713,25,0.0,0
104794772,20170822,20170713,40,0.0,1
104794772,20170907,20170829,9,23.5,1
104794772,20170922,20170910,12,19.6666666666667,0
104794772,20171007,20170910,27,19.6666666666667,1
104794772,20171022,20171014,8,23.25,0
104794772,20171107,20171014,24,23.25,0
104794772,20171122,20171014,39,23.25,0
104794772,20171207,20171014,54,23.25,1
104794772,20171222,20171217,5,26.1666666666667,1
104794772,20180107,20171225,13,23.5714285714286,0
104794772,20180122,20171225,28,23.5714285714286,0
104794772,20180207,20171225,44,23.5714285714286,0
104794772,20180222,20171225,59,23.5714285714286,1
104794772,20180307,20180303,4,29.125,0
104794772,20180322,20180303,19,29.125,1
104794772,20180407,20180325,13,28.3333333333333,1
104794772,20180422,20180415,7,27.6,1
104794772,20180507,20180501,6,24.3333333333333,1
104794772,20180522,20180519,3,23.8461538461538,0
104794772,20180607,20180606,1,23.4285714285714,0
104794772,20180622,20180606,16,23.4285714285714,1
104814382,20170707,20170705,2,0.5,1
104814382,20170722,20170720,2,4.0,1
104814382,20170807,20170806,1,5.5,1
104814382,20170822,20170815,7,5.25,1
104814382,20170907,20170905,2,4.84615384615385,0
104814382,20170922,20170905,17,4.84615384615385,0
104814382,20171007,20170905,32,4.84615384615385,1
104814382,20171022,20171009,13,6.92857142857143,1
104814382,20171107,20171102,5,7.11764705882353,1
104814382,20171122,20171113,9,7.33333333333333,1
104814382,20171207,20171205,2,7.33333333333333,1
104814382,20171222,20171218,4,7.59090909090909,1
104814382,20180107,20180101,6,7.24,1
104814382,20180122,20180117,5,7.2962962962963,0
104814382,20180207,20180117,21,7.2962962962963,0
104814382,20180222,20180117,36,7.2962962962963,1
104814382,20180307,20180228,7,8.53571428571429,1
